Date,TBA Options | Front | 4.0 | ATM | Put | Premium,TBA Options | Front | 4.0 | ATM | Put | Price bpvol,TBA Options | Front | 4.0 | ATM | Put | Cvx-adj yield bpvol,TBA Options | Front | 4.0 | ATM | Put | Strike,TBA Options | Front | 4.0 | ATM | Put | TBA price,TBA Options | Front | 4.0 | ATM | Put | Price delta,TBA Options | Front | 4.0 | ATM | Put | Yield delta,TBA Options | Front | 4.0 | ATM | Put | Vega,TBA Options | Front | 4.0 | ATM | Put | Libor OAS,TBA Options | Front | 4.0 | ATM | Put | Model duration,TBA Options | Front | 4.0 | ATM | Put | Trader duration,TBA Options | Front | 4.0 | ATM | Put | Empirical duration,TBA Options | Front | 4.0 | ATM | Put | Expiry,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 10Y,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 7Y,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 5Y,TBA Options | Front | 4.0 | ATM | Call | Premium,TBA Options | Front | 4.0 | ATM | Call | Price bpvol,TBA Options | Front | 4.0 | ATM | Call | Cvx-adj yield bpvol,TBA Options | Front | 4.0 | ATM | Call | Strike,TBA Options | Front | 4.0 | ATM | Call | TBA price,TBA Options | Front | 4.0 | ATM | Call | Price delta,TBA Options | Front | 4.0 | ATM | Call | Yield delta,TBA Options | Front | 4.0 | ATM | Call | Vega,TBA Options | Front | 4.0 | ATM | Call | Libor OAS,TBA Options | Front | 4.0 | ATM | Call | Model duration,TBA Options | Front | 4.0 | ATM | Call | Trader duration,TBA Options | Front | 4.0 | ATM | Call | Empirical duration,TBA Options | Front | 4.0 | ATM | Call | Expiry,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 10Y,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 7Y,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 5Y
7-May-24,0.70335,6.72005,6.12149,91.10547,91.10547,-0.48115,0.03037,0.75596,51.7,5.703,5.93066,7.39555,20240606,86.63022,70.01134,55.17279,0.70335,6.72005,6.12149,91.10547,91.10547,0.51443,-0.03248,0.75596,51.7,5.703,5.93066,7.39555,20240606,86.63022,70.01134,55.17279
8-May-24,0.69125,6.78365,6.14664,90.875,90.875,-0.48097,0.03045,0.74001,52.4,5.721,6.06042,7.53304,20240606,84.7948,68.74473,54.28916,0.69125,6.78365,6.14664,90.875,90.875,0.51476,-0.03259,0.74001,52.4,5.721,6.06042,7.53304,20240606,84.7948,68.74473,54.28916
9-May-24,0.67061,6.72046,6.13073,91.28906,91.28906,-0.48116,0.03039,0.7198,48.6,5.64,5.85505,7.61477,20240606,82.58614,66.91109,52.81347,0.67061,6.72046,6.13073,91.28906,91.28906,0.51472,-0.03251,0.7198,48.6,5.64,5.85505,7.61477,20240606,82.58614,66.91109,52.81347
10-May-24,0.66369,6.86534,6.2048,90.85156,90.85156,-0.48087,0.03051,0.70397,51.2,5.718,5.97036,7.66129,20240606,81.15895,65.78638,51.95018,0.66369,6.86534,6.2048,90.85156,90.85156,0.51516,-0.03269,0.70397,51.2,5.718,5.97036,7.66129,20240606,81.15895,65.78638,51.95018
13-May-24,0.66377,7.04449,6.35403,91.07812,91.07812,-0.48082,0.03064,0.68696,49.4,5.68,5.97245,7.92853,20240606,80.90132,65.8664,52.14776,0.66377,7.04449,6.35403,91.07812,91.07812,0.51565,-0.03286,0.68696,49.4,5.68,5.97245,7.92853,20240606,80.90132,65.8664,52.14776
14-May-24,0.64263,7.00078,6.35403,91.44531,91.44531,-0.481,0.03059,0.66521,46,5.621,5.93561,8.25371,20240606,78.64675,63.95391,50.59416,0.64263,7.00078,6.35403,91.44531,91.44531,0.51562,-0.03279,0.66521,46,5.621,5.93561,8.25371,20240606,78.64675,63.95391,50.59416
15-May-24,0.53403,5.96126,5.48101,92.15625,92.15625,-0.48113,0.03044,0.64061,42.6,5.526,5.83758,8.10436,20240606,66.04063,53.47595,42.19256,0.53403,5.96126,5.48101,92.15625,92.15625,0.51563,-0.03262,0.64061,42.6,5.526,5.83758,8.10436,20240606,66.04063,53.47595,42.19256
16-May-24,0.50518,5.85404,5.35343,91.875,91.875,-0.48096,0.0305,0.62113,45.3,5.576,5.85771,8.22888,20240606,62.23839,49.96703,39.20065,0.50518,5.85404,5.35343,91.875,91.875,0.51595,-0.03272,0.62113,45.3,5.576,5.85771,8.22888,20240606,62.23839,49.96703,39.20065
17-May-24,0.49852,6.01718,5.4642,91.52344,91.52344,-0.48085,0.03059,0.60049,46.9,5.627,5.90408,8.26571,20240606,61.10855,49.1051,38.5557,0.49852,6.01718,5.4642,91.52344,91.52344,0.5162,-0.03284,0.60049,46.9,5.627,5.90408,8.26571,20240606,61.10855,49.1051,38.5557
20-May-24,0.46242,5.81769,5.26612,91.35156,91.35156,-0.48101,0.03064,0.5777,49.6,5.662,5.91652,8.34478,20240606,56.59093,45.54504,35.79832,0.46242,5.81769,5.26612,91.35156,91.35156,0.51649,-0.0329,0.5777,49.6,5.662,5.91652,8.34478,20240606,56.59093,45.54504,35.79832
21-May-24,0.41656,5.46178,4.96006,91.53906,91.53906,-0.48129,0.03062,0.55239,48.6,5.631,5.87668,8.35225,20240606,51.11211,40.99133,32.14486,0.41656,5.46178,4.96006,91.53906,91.53906,0.51635,-0.03285,0.55239,48.6,5.631,5.87668,8.35225,20240606,51.11211,40.99133,32.14486
22-May-24,0.39915,5.50166,4.9756,91.3125,91.3125,-0.48173,0.0307,0.527,50.6,5.656,5.88904,8.34147,20240606,48.83231,39.18068,30.74472,0.39915,5.50166,4.9756,91.3125,91.3125,0.51606,-0.03289,0.527,50.6,5.656,5.88904,8.34147,20240606,48.83231,39.18068,30.74472
23-May-24,0.38049,5.55155,4.98361,90.91406,90.91406,-0.48236,0.03083,0.50227,53.1,5.7,5.9232,8.47873,20240606,46.30775,36.46699,28.26256,0.38049,5.55155,4.98361,90.91406,90.91406,0.51558,-0.03296,0.50227,53.1,5.7,5.9232,8.47873,20240606,46.30775,36.46699,28.26256
24-May-24,0.4007,6.20232,5.56759,90.88281,90.88281,-0.48349,0.0309,0.47319,53.7,5.689,5.9155,8.50203,20240606,48.77571,38.60287,30.01915,0.4007,6.20232,5.56759,90.88281,90.88281,0.51459,-0.03288,0.47319,53.7,5.689,5.9155,8.50203,20240606,48.77571,38.60287,30.01915
28-May-24,0.35223,5.85722,5.20592,90.38281,90.38281,-0.48468,0.03111,0.44445,56.9,5.801,6.00283,8.2812,20240606,42.58444,33.57172,26.04407,0.35223,5.85722,5.20592,90.38281,90.38281,0.51399,-0.03299,0.44445,56.9,5.801,6.00283,8.2812,20240606,42.58444,33.57172,26.04407
29-May-24,0.35336,6.37967,5.61646,89.90625,89.90625,-0.4859,0.03132,0.41228,57,5.877,6.08871,8.07689,20240606,42.40124,33.19703,25.64296,0.35336,6.37967,5.61646,89.90625,89.90625,0.51292,-0.03306,0.41228,57,5.877,6.08871,8.07689,20240606,42.40124,33.19703,25.64296
30-May-24,0.29447,5.78868,5.14262,90.4375,90.4375,-0.48745,0.03132,0.37632,54.3,5.779,6.05347,7.98421,20240606,35.57707,27.52578,21.08363,0.29447,5.78868,5.14262,90.4375,90.4375,0.51151,-0.03287,0.37632,54.3,5.779,6.05347,7.98421,20240606,35.57707,27.52578,21.08363
31-May-24,0.30712,6.73625,6.01089,90.60938,90.60938,-0.48923,0.03136,0.33549,55.3,5.759,6.02744,7.7465,20240606,37.28038,29.40489,22.8155,0.30712,6.73625,6.01089,90.60938,90.60938,0.50988,-0.03268,0.33549,55.3,5.759,6.02744,7.7465,20240606,37.28038,29.40489,22.8155
3-Jun-24,0.2702,6.78357,6.14568,91.36719,91.36719,-0.49132,0.03128,0.28831,51.6,5.622,5.91626,7.5532,20240606,33.20501,26.08614,20.18358,0.2702,6.78357,6.14568,91.36719,91.36719,0.50823,-0.03235,0.28831,51.6,5.622,5.91626,7.5532,20240606,33.20501,26.08614,20.18358
4-Jun-24,0.21775,6.66743,6.09568,91.73438,91.73438,-0.49332,0.03124,0.23386,51.1,5.538,5.85646,7.39558,20240606,26.99488,21.1036,16.27479,0.21775,6.66743,6.09568,91.73438,91.73438,0.50639,-0.03207,0.23386,51.1,5.538,5.85646,7.39558,20240606,26.99488,21.1036,16.27479
5-Jun-24,0.14128,6.0983,5.61434,92.01562,92.01562,-0.49554,0.03126,0.16523,50.5,5.467,5.80287,7.36892,20240606,17.63152,13.5694,10.35307,0.14128,6.0983,5.61434,92.01562,92.01562,0.50431,-0.03182,0.16523,50.5,5.467,5.80287,7.36892,20240606,17.63152,13.5694,10.35307
6-Jun-24,0.75332,7.30073,6.78907,92.0625,92.0625,-0.49179,0.03073,0.72597,49.8,5.477,5.80163,7.36416,20240708,94.65919,74.35503,57.47511,0.75332,7.30073,6.78907,92.0625,92.0625,0.5035,-0.03146,0.72597,49.8,5.477,5.80163,7.36416,20240708,94.65919,74.35503,57.47511
7-Jun-24,0.69344,6.94824,6.3206,91.34375,91.34375,-0.49048,0.03109,0.71887,51.2,5.637,5.90199,6.82786,20240708,85.36102,66.86155,51.60076,0.69344,6.94824,6.3206,91.34375,91.34375,0.50496,-0.032,0.71887,51.2,5.637,5.90199,6.82786,20240708,85.36102,66.86155,51.60076
10-Jun-24,0.66737,6.88785,6.22514,91.07031,91.07031,-0.49033,0.03119,0.70271,52.1,5.671,5.95185,6.73774,20240708,81.74559,64.00268,49.39022,0.66737,6.88785,6.22514,91.07031,91.07031,0.50554,-0.03215,0.70271,52.1,5.671,5.95185,6.73774,20240708,81.74559,64.00268,49.39022
11-Jun-24,0.65124,6.87687,6.28118,91.57812,91.57812,-0.49076,0.03106,0.67931,49,5.566,5.9641,6.73784,20240708,80.41982,63.11143,48.76566,0.65124,6.87687,6.28118,91.57812,91.57812,0.50526,-0.03198,0.67931,49,5.566,5.9641,6.73784,20240708,80.41982,63.11143,48.76566
12-Jun-24,0.57795,6.23556,5.79142,92.375,92.375,-0.49113,0.03083,0.6536,44.1,5.425,5.8366,6.81839,20240708,72.34415,56.0571,42.94432,0.57795,6.23556,5.79142,92.375,92.375,0.50504,-0.03171,0.6536,44.1,5.425,5.8366,6.81839,20240708,72.34415,56.0571,42.94432
13-Jun-24,0.57781,6.41641,6.01827,92.67969,92.67969,-0.49167,0.03066,0.62934,45.3,5.388,5.79973,6.75095,20240708,73.03794,56.7807,43.58246,0.57781,6.41641,6.01827,92.67969,92.67969,0.50464,-0.03147,0.62934,45.3,5.388,5.79973,6.75095,20240708,73.03794,56.7807,43.58246
14-Jun-24,0.61787,7.10224,6.70235,92.66406,92.66406,-0.49239,0.03052,0.60391,49.3,5.363,5.41418,6.59495,20240708,78.69698,60.59252,46.20973,0.61787,7.10224,6.70235,92.66406,92.66406,0.50406,-0.03124,0.60391,49.3,5.363,5.41418,6.59495,20240708,78.69698,60.59252,46.20973
17-Jun-24,0.57428,6.87866,6.40199,92.24219,92.24219,-0.49175,0.03076,0.58808,49.9,5.443,5.45456,6.52003,20240708,72.23056,55.31931,42.04139,0.57428,6.87866,6.40199,92.24219,92.24219,0.50515,-0.0316,0.58808,49.9,5.443,5.45456,6.52003,20240708,72.23056,55.31931,42.04139
18-Jun-24,0.54066,6.71151,6.31233,92.625,92.625,-0.49932,0.03104,0.55975,48.8,5.35,5.40048,6.48137,20240708,68.75132,52.52687,39.85167,0.54066,6.71151,6.31233,92.625,92.625,0.49772,-0.03094,0.55975,48.8,5.35,5.40048,6.48137,20240708,68.75132,52.52687,39.85167
20-Jun-24,0.53114,6.89792,6.44633,92.44531,92.44531,-0.4992,0.03117,0.53879,48.5,5.415,5.43533,6.42466,20240708,67.12816,51.59728,39.30559,0.53114,6.89792,6.44633,92.44531,92.44531,0.49814,-0.0311,0.53879,48.5,5.415,5.43533,6.42466,20240708,67.12816,51.59728,39.30559
21-Jun-24,0.50672,6.90037,6.44212,92.45312,92.45312,-0.49918,0.0312,0.51456,46.8,5.393,5.42956,6.40592,20240708,63.96567,49.11644,37.39048,0.50672,6.90037,6.44212,92.45312,92.45312,0.49831,-0.03115,0.51456,46.8,5.393,5.42956,6.40592,20240708,63.96567,49.11644,37.39048
24-Jun-24,0.47261,6.78607,6.3404,92.38281,92.38281,-0.49948,0.03117,0.48786,50.1,5.389,5.42062,6.37221,20240708,59.80184,45.44031,34.3457,0.47261,6.78607,6.3404,92.38281,92.38281,0.49845,-0.03111,0.48786,50.1,5.389,5.42062,6.37221,20240708,59.80184,45.44031,34.3457
25-Jun-24,0.44285,6.74805,6.30253,92.32031,92.32031,-0.49959,0.03117,0.4598,51.4,5.396,5.42756,6.29882,20240708,56.07201,42.53026,32.10719,0.44285,6.74805,6.30253,92.32031,92.32031,0.49848,-0.0311,0.4598,51.4,5.396,5.42756,6.29882,20240708,56.07201,42.53026,32.10719
26-Jun-24,0.4214,6.89678,6.35709,91.875,91.875,-0.49932,0.03141,0.43377,51.8,5.485,5.41918,6.23523,20240708,52.71905,39.93461,30.12384,0.4214,6.89678,6.35709,91.875,91.875,0.4989,-0.03139,0.43377,51.8,5.485,5.41918,6.23523,20240708,52.71905,39.93461,30.12384
27-Jun-24,0.43086,7.6013,7.03913,92.04688,92.04688,-0.49983,0.03136,0.4009,51.3,5.448,5.40382,6.17477,20240708,54.1275,41.07793,31.02136,0.43086,7.6013,7.03913,92.04688,92.04688,0.49854,-0.03128,0.4009,51.3,5.448,5.40382,6.17477,20240708,54.1275,41.07793,31.02136
28-Jun-24,0.4117,7.98781,7.33353,91.67188,91.67188,-0.49983,0.0315,0.36782,54.4,5.548,5.47287,6.21392,20240708,51.40559,38.9932,29.4367,0.4117,7.98781,7.33353,91.67188,91.67188,0.49869,-0.03143,0.36782,54.4,5.548,5.47287,6.21392,20240708,51.40559,38.9932,29.4367
1-Jul-24,0.37695,8.25286,7.42107,90.78906,90.78906,-0.49957,0.03184,0.33304,57.7,5.724,5.78287,6.18128,20240708,46.27763,35.13858,26.54656,0.37695,8.25286,7.42107,90.78906,90.78906,0.4994,-0.03183,0.33304,57.7,5.724,5.78287,6.18128,20240708,46.27763,35.13858,26.54656
2-Jul-24,0.31417,7.91936,7.16293,91.03906,91.03906,-0.49982,0.03175,0.28717,57,5.65,5.73752,6.20709,20240708,38.7844,29.3778,22.15626,0.31417,7.91936,7.16293,91.03906,91.03906,0.4993,-0.03172,0.28717,57,5.65,5.73752,6.20709,20240708,38.7844,29.3778,22.15626
3-Jul-24,0.29654,9.10134,8.33569,91.5625,91.5625,-0.5004,0.03158,0.22999,54.7,5.535,5.63893,6.11516,20240708,37.00685,28.36091,21.5637,0.29654,9.10134,8.33569,91.5625,91.5625,0.49886,-0.03148,0.22999,54.7,5.535,5.63893,6.11516,20240708,37.00685,28.36091,21.5637
5-Jul-24,0.14325,6.18154,5.72821,92.07031,92.07031,-0.50013,0.03136,0.16413,52.7,5.463,5.58448,6.17531,20240708,18.06904,13.49725,10.0776,0.14325,6.18154,5.72821,92.07031,92.07031,0.49943,-0.03132,0.16413,52.7,5.463,5.58448,6.17531,20240708,18.06904,13.49725,10.0776
8-Jul-24,0.66814,6.30865,5.89837,92.17578,92.17578,-0.49923,0.03107,0.72459,53.2,5.425,5.56715,6.17756,20240806,86.49562,65.85931,49.83836,0.66814,6.30865,5.89837,92.17578,92.17578,0.4965,-0.0309,0.72459,53.2,5.425,5.56715,6.17756,20240806,86.49562,65.85931,49.83836
9-Jul-24,0.64213,6.21133,5.78715,92.18359,92.18359,-0.4989,0.03116,0.71007,50.5,5.449,5.57843,6.10787,20240806,82.75565,63.09962,47.79717,0.64213,6.21133,5.78715,92.18359,92.18359,0.49698,-0.03104,0.71007,50.5,5.449,5.57843,6.10787,20240806,82.75565,63.09962,47.79717
10-Jul-24,0.61589,6.10748,5.70391,92.24219,92.24219,-0.49898,0.03111,0.69115,50.9,5.405,5.5466,6.25275,20240806,79.58415,60.61118,45.87901,0.61589,6.10748,5.70391,92.24219,92.24219,0.49704,-0.03099,0.69115,50.9,5.405,5.5466,6.25275,20240806,79.58415,60.61118,45.87901
11-Jul-24,0.58306,5.90251,5.60845,92.82031,92.82031,-0.49963,0.03081,0.66578,51.3,5.316,5.48912,6.27655,20240806,76.60078,58.71694,44.63038,0.58306,5.90251,5.60845,92.82031,92.82031,0.49654,-0.03062,0.66578,51.3,5.316,5.48912,6.27655,20240806,76.60078,58.71694,44.63038
12-Jul-24,0.57585,5.98505,5.70246,93.01562,93.01562,-0.4997,0.03079,0.64681,49.5,5.303,5.48407,6.19977,20240806,75.74533,58.31835,44.46136,0.57585,5.98505,5.70246,93.01562,93.01562,0.49661,-0.0306,0.64681,49.5,5.303,5.48407,6.19977,20240806,75.74533,58.31835,44.46136
15-Jul-24,0.56235,6.04169,5.71193,92.71094,92.71094,-0.49954,0.03092,0.63088,52.4,5.402,5.56538,6.03047,20240806,73.56431,56.57766,43.10303,0.56235,6.04169,5.71193,92.71094,92.71094,0.49721,-0.03078,0.63088,52.4,5.402,5.56538,6.03047,20240806,73.56431,56.57766,43.10303
16-Jul-24,0.53649,5.93161,5.66301,93.03125,93.03125,-0.49988,0.03075,0.60719,51.4,5.305,5.48992,6.00973,20240806,70.78093,54.39825,41.42274,0.53649,5.93161,5.66301,93.03125,93.03125,0.49701,-0.03057,0.60719,51.4,5.305,5.48992,6.00973,20240806,70.78093,54.39825,41.42274
17-Jul-24,0.51116,5.83575,5.59445,93.24219,93.24219,-0.49989,0.03069,0.58538,49,5.267,5.45834,6.09488,20240806,67.62848,51.87741,39.45715,0.51116,5.83575,5.59445,93.24219,93.24219,0.49715,-0.03052,0.58538,49,5.267,5.45834,6.09488,20240806,67.62848,51.87741,39.45715
18-Jul-24,0.50071,5.94932,5.65133,92.96094,92.96094,-0.49955,0.03086,0.56828,50.2,5.351,5.50805,6.08564,20240806,65.7115,50.4833,38.42911,0.50071,5.94932,5.65133,92.96094,92.96094,0.49764,-0.03074,0.56828,50.2,5.351,5.50805,6.08564,20240806,65.7115,50.4833,38.42911
19-Jul-24,0.52109,6.46615,6.08769,92.63281,92.63281,-0.49943,0.03102,0.54883,51,5.406,5.56106,6.0975,20240806,67.84237,52.23161,39.82422,0.52109,6.46615,6.08769,92.63281,92.63281,0.49791,-0.03092,0.54883,51,5.406,5.56106,6.0975,20240806,67.84237,52.23161,39.82422
22-Jul-24,0.48371,6.27387,5.88171,92.52344,92.52344,-0.50405,0.0314,0.51644,51.2,5.431,5.57304,6.11305,20240806,64.04637,49.5608,37.91845,0.48371,6.27387,5.88171,92.52344,92.52344,0.49373,-0.03076,0.51644,51.2,5.431,5.57304,6.11305,20240806,64.04637,49.5608,37.91845
23-Jul-24,0.45949,6.24386,5.87059,92.60938,92.60938,-0.49947,0.03105,0.49258,51.9,5.422,5.57303,6.09889,20240806,60.99152,47.41573,36.38835,0.45949,6.24386,5.87059,92.60938,92.60938,0.49845,-0.03099,0.49258,51.9,5.422,5.57303,6.09889,20240806,60.99152,47.41573,36.38835
24-Jul-24,0.44039,6.33164,5.90446,92.25,92.25,-0.49935,0.03118,0.46904,55.4,5.537,5.66913,6.16067,20240806,58.15868,45.23687,34.7319,0.44039,6.33164,5.90446,92.25,92.25,0.49873,-0.03114,0.46904,55.4,5.537,5.66913,6.16067,20240806,58.15868,45.23687,34.7319
25-Jul-24,0.44679,6.80195,6.37481,92.39062,92.39062,-0.49983,0.0311,0.4412,54.9,5.463,5.60699,6.16062,20240806,59.25713,46.39448,35.7672,0.44679,6.80195,6.37481,92.39062,92.39062,0.49839,-0.03101,0.4412,54.9,5.463,5.60699,6.16062,20240806,59.25713,46.39448,35.7672
26-Jul-24,0.42364,6.86192,6.49592,92.82031,92.82031,-0.50027,-309.61354,0.41007,51.4,5.366,5.52774,6.26503,20240806,56.63678,44.59099,34.50167,0.42364,6.86192,6.49592,92.82031,92.82031,0.4981,308.26496,0.41007,51.4,5.366,5.52774,6.26503,20240806,56.63678,44.59099,34.50167
29-Jul-24,0.3897,6.80343,6.46184,92.97656,92.97656,-0.5006,-309.31651,0.37942,50.2,5.342,5.49639,6.26981,20240806,52.22518,41.207,31.92926,0.3897,6.80343,6.46184,92.97656,92.97656,0.49821,307.8379,0.37942,50.2,5.342,5.49639,6.26981,20240806,52.22518,41.207,31.92926
30-Jul-24,0.36691,7.00401,6.69327,93.13281,93.13281,-0.50098,-308.17568,0.34532,51.6,5.32,5.46619,6.20052,20240806,49.48078,39.26964,30.54138,0.36691,7.00401,6.69327,93.13281,93.13281,0.49798,306.32667,0.34532,51.6,5.32,5.46619,6.20052,20240806,49.48078,39.26964,30.54138
31-Jul-24,0.29976,6.37737,6.12901,93.41406,93.41406,-0.50087,-307.29218,0.30809,49.6,5.277,5.40463,6.07392,20240806,40.59954,31.94146,24.70415,0.29976,6.37737,6.12901,93.41406,93.41406,0.49824,305.6788,0.30809,49.6,5.277,5.40463,6.07392,20240806,40.59954,31.94146,24.70415
1-Aug-24,0.29568,7.19832,7.11545,94.25,94.25,-0.50198,-302.10409,0.25864,46.8,5.143,5.31117,6.15151,20240806,41.11048,33.16464,26.04916,0.29568,7.19832,7.11545,94.25,94.25,0.49728,299.27964,0.25864,46.8,5.143,5.31117,6.15151,20240806,41.11048,33.16464,26.04916
2-Aug-24,0.21531,6.33418,6.5839,95.50781,95.50781,-0.50248,-291.42544,0.20627,41.9,4.84,5.09223,6.34006,20240806,31.41714,24.41286,18.71451,0.21531,6.33418,6.5839,95.50781,95.50781,0.49693,288.20752,0.20627,41.9,4.84,5.09223,6.34006,20240806,31.41714,24.41286,18.71451
5-Aug-24,0.15784,6.57537,6.83479,95.34375,95.34375,-0.50214,-290.72182,0.14571,46.1,4.893,5.13877,6.3675,20240806,23.07569,18.0651,13.91723,0.15784,6.57537,6.83479,95.34375,95.34375,0.49771,288.1555,0.14571,46.1,4.893,5.13877,6.3675,20240806,23.07569,18.0651,13.91723
6-Aug-24,0.77557,6.8067,6.99952,94.82812,94.82812,-0.50476,-293.80018,0.69299,48.3,5.06,5.27811,6.22833,20240909,111.84942,87.71737,67.6614,0.77557,6.8067,6.99952,94.82812,94.82812,0.49024,285.34707,0.69299,48.3,5.06,5.27811,6.22833,20240909,111.84942,87.71737,67.6614
7-Aug-24,0.75508,6.80727,6.86033,94.375,94.375,-0.50357,-297.65022,0.68835,50.4,5.193,5.65152,6.53457,20240909,106.9486,84.52485,65.53743,0.75508,6.80727,6.86033,94.375,94.375,0.49157,290.56093,0.68835,50.4,5.193,5.65152,6.53457,20240909,106.9486,84.52485,65.53743
8-Aug-24,0.72627,6.71431,6.71947,94.18359,94.18359,-0.50299,-298.78783,0.67624,50.5,5.17,5.69826,6.53083,20240909,102.24239,81.32296,63.31883,0.72627,6.71431,6.71947,94.18359,94.18359,0.49229,292.43321,0.67624,50.5,5.17,5.69826,6.53083,20240909,102.24239,81.32296,63.31883
9-Aug-24,0.70216,6.6362,6.71864,94.39062,94.39062,-0.50355,-296.32716,0.65425,51,5.073,5.62891,6.4449,20240909,99.98331,79.94446,62.44543,0.70216,6.6362,6.71864,94.39062,94.39062,0.49187,289.45737,0.65425,51,5.073,5.62891,6.4449,20240909,99.98331,79.94446,62.44543
12-Aug-24,0.67826,6.563,6.68941,94.54688,94.54688,-0.5039,-295.03013,0.63478,51.5,5.053,5.6152,6.44967,20240909,97.26036,77.06042,59.82871,0.67826,6.563,6.68941,94.54688,94.54688,0.49197,288.049,0.63478,51.5,5.053,5.6152,6.44967,20240909,97.26036,77.06042,59.82871
13-Aug-24,0.66715,6.61119,6.69295,94.83594,94.83594,-0.50817,-300.47363,0.62204,50.7,4.988,5.5538,6.41854,20240909,95.20377,75.61005,58.7883,0.66715,6.61119,6.69295,94.83594,94.83594,0.48784,288.45602,0.62204,50.7,4.988,5.5538,6.41854,20240909,95.20377,75.61005,58.7883
14-Aug-24,0.6025,6.12861,6.24023,95.05469,95.05469,-0.5078,-299.2173,0.60319,49.2,4.898,5.45761,6.45117,20240909,86.38443,68.27763,52.932,0.6025,6.12861,6.24023,95.05469,95.05469,0.48836,287.76663,0.60319,49.2,4.898,5.45761,6.45117,20240909,86.38443,68.27763,52.932
15-Aug-24,0.57489,6.05926,6.01565,94.54688,94.54688,-0.51165,-307.55467,0.59542,49,5.035,5.55439,6.22322,20240909,80.46469,63.11422,48.69212,0.57489,6.05926,6.01565,94.54688,94.54688,0.48465,291.32374,0.59542,49,5.035,5.55439,6.22322,20240909,80.46469,63.11422,48.69212
16-Aug-24,0.57215,6.2097,6.21687,94.8125,94.8125,-0.51205,-306.08392,0.5739,46.5,4.946,5.49427,6.22437,20240909,80.65047,63.73581,49.40956,0.57215,6.2097,6.21687,94.8125,94.8125,0.4844,289.55514,0.5739,46.5,4.946,5.49427,6.22437,20240909,80.65047,63.73581,49.40956
19-Aug-24,0.52866,5.93253,5.96945,94.875,94.875,-0.51212,-304.78216,0.55298,47.9,4.909,5.45347,6.20332,20240909,74.93257,59.26581,45.9706,0.52866,5.93253,5.96945,94.875,94.875,0.48478,288.51074,0.55298,47.9,4.909,5.45347,6.20332,20240909,74.93257,59.26581,45.9706
20-Aug-24,0.50731,5.8895,6.00079,95.15625,95.15625,-0.51249,-302.10283,0.52793,47.1,4.826,5.38987,6.21232,20240909,72.80703,57.75209,44.87504,0.50731,5.8895,6.00079,95.15625,95.15625,0.48455,285.63477,0.52793,47.1,4.826,5.38987,6.21232,20240909,72.80703,57.75209,44.87504
21-Aug-24,0.52263,6.29309,6.47695,95.47656,95.47656,-0.51309,-300.43437,0.50276,44.4,4.78,5.33377,6.22875,20240909,75.68752,60.54096,47.29786,0.52263,6.29309,6.47695,95.47656,95.47656,0.48409,283.45258,0.50276,44.4,4.78,5.33377,6.22875,20240909,75.68752,60.54096,47.29786
22-Aug-24,0.47518,6.00622,6.04012,94.98438,94.98438,-0.51158,-304.99012,0.49084,46.5,4.958,5.46495,6.12468,20240909,67.29392,54.12695,42.42178,0.47518,6.00622,6.04012,94.98438,94.98438,0.48575,289.59138,0.49084,46.5,4.958,5.46495,6.12468,20240909,67.29392,54.12695,42.42178
23-Aug-24,0.45452,5.99353,6.11921,95.47656,95.47656,-0.51183,-302.11474,0.46468,43.6,4.838,5.34093,6.17775,20240909,65.23042,52.45311,41.0987,0.45452,5.99353,6.11921,95.47656,95.47656,0.48565,286.66161,0.46468,43.6,4.838,5.34093,6.17775,20240909,65.23042,52.45311,41.0987
26-Aug-24,0.42541,5.91823,5.94639,95.35156,95.35156,-0.51122,-306.22236,0.44821,45.8,4.893,5.35471,6.16571,20240909,60.12884,48.35755,37.89561,0.42541,5.91823,5.94639,95.35156,95.35156,0.4867,291.53467,0.44821,45.8,4.893,5.35471,6.16571,20240909,60.12884,48.35755,37.89561
27-Aug-24,0.40919,6.03408,6.04814,95.39844,95.39844,-0.51067,-306.78478,0.42402,44.2,4.911,5.35999,6.11891,20240909,57.65724,46.23454,36.1658,0.40919,6.03408,6.04814,95.39844,95.39844,0.4874,292.8059,0.42402,44.2,4.911,5.35999,6.11891,20240909,57.65724,46.23454,36.1658
28-Aug-24,0.41433,6.53599,6.53742,95.32031,95.32031,-0.51039,-307.01165,0.39618,44.2,4.911,5.38223,6.14,20240909,58.27418,46.98243,36.88774,0.41433,6.53599,6.53742,95.32031,95.32031,0.48783,293.44197,0.39618,44.2,4.911,5.38223,6.14,20240909,58.27418,46.98243,36.88774
29-Aug-24,0.37217,6.34778,6.31428,95.21094,95.21094,-0.50937,-307.73477,0.36841,44.6,4.94,5.41114,6.10862,20240909,52.06126,41.8654,32.80431,0.37217,6.34778,6.31428,95.21094,95.21094,0.489,295.4327,0.36841,44.6,4.94,5.41114,6.10862,20240909,52.06126,41.8654,32.80431
